raw_name,raw_prefix,model,category,provider,prompt_type,temperature,fine_tuned,distribution,size,vectorizer,f1_macro,precision,recall,accuracy,fleiss_kappa,mean_cohen_kappa,consistency_all_runs
,ft_ministral_8b_latest_d1ef7e20_20250527_f0b6e7de_real_1000__default__t0,ministral_8b,LLM,Mistral,default,0.0,1.0,real,1000.0,,0.6427503736920778,0.9307359307359307,0.4908675799086758,0.761,0.9662576763786238,0.9662576802942421,0.982
,ft_open_mistral_nemo_d1ef7e20_20250527_25114cd1_real_500__default__t0,open_mistral_nemo,LLM,Mistral,default,0.0,1.0,real,500.0,,0.5098406747891284,0.43243243243243246,0.6210045662100456,0.477,0.8295144571740317,0.8294745634757857,0.88
,ft_mistral_large_latest_d1ef7e20_20250527_bc7b9769_real_1000__default__t0,mistral_large,LLM,Mistral,default,0.0,1.0,real,1000.0,,0.7717099373321397,0.6347569955817378,0.9840182648401826,0.745,0.9429068440292133,0.9429476675643276,0.963
,ft_mistral_large_latest_d1ef7e20_20250527_9c8770a9_real_250__default__t0,mistral_large,LLM,Mistral,default,0.0,1.0,real,250.0,,0.8475836431226765,0.926829268292683,0.7808219178082192,0.877,0.9729195439651203,0.9729157124176542,0.981
,ft_mistral_large_latest_d1ef7e20_20250526_d7adea70_equal_250__default__t0,mistral_large,LLM,Mistral,default,0.0,1.0,equal,250.0,,0.854320987654321,0.9301075268817204,0.7899543378995434,0.882,0.9672065077497198,0.9672053476997297,0.977
,ft_ministral_8b_latest_d1ef7e20_20250527_fc3f224e_equal_2000__default__t0,ministral_8b,LLM,Mistral,default,0.0,1.0,equal,2000.0,,0.865909090909091,0.8619909502262444,0.8698630136986302,0.882,0.9959460755984831,0.9959460773747075,0.997
,ft_open_mistral_nemo_d1ef7e20_20250527_7da724c8_real_2000__default__t0,open_mistral_nemo,LLM,Mistral,default,0.0,1.0,real,2000.0,,0.8530612244897959,0.7712177121771218,0.954337899543379,0.856,0.9408251926879666,0.9408276384154455,0.956
,ft_open_mistral_nemo_d1ef7e20_20250527_7da724c8_real_2000__default__t5,open_mistral_nemo,LLM,Mistral,default,0.5,1.0,real,2000.0,,0.8590604026845637,0.8421052631578947,0.8767123287671232,0.874,0.951602148147617,0.9516058561355493,0.964
,ft_open_mistral_nemo_d1ef7e20_20250527_7da724c8_real_2000__default__t10,open_mistral_nemo,LLM,Mistral,default,1.0,1.0,real,2000.0,,0.822360248447205,0.9019073569482289,0.7557077625570776,0.857,0.9482055128517469,0.948214512423657,0.964
,ft_open_mistral_nemo_d1ef7e20_20250527_7da724c8_real_2000__default__t15,open_mistral_nemo,LLM,Mistral,default,1.5,1.0,real,2000.0,,0.7350901525658807,0.9363957597173145,0.6050228310502284,0.809,0.9244332079910241,0.9244650407124307,0.954
,ft_open_mistral_nemo_d1ef7e20_20250527_7da724c8_real_2000__few_shot__t0,open_mistral_nemo,LLM,Mistral,few_shot,0.0,1.0,real,2000.0,,0.8088779284833539,0.8793565683646113,0.7488584474885844,0.845,0.9179678273590497,0.917971777135906,0.942
,ft_open_mistral_nemo_d1ef7e20_20250527_7da724c8_real_2000__automatic_cot__t0,open_mistral_nemo,LLM,Mistral,automatic_cot,0.0,1.0,real,2000.0,,0.8550420168067226,0.791828793774319,0.9292237442922374,0.862,0.9413239190821285,0.9413279184838421,0.956
,ft_open_mistral_nemo_d1ef7e20_20250527_7da724c8_real_2000__manual_cot__t0,open_mistral_nemo,LLM,Mistral,manual_cot,0.0,1.0,real,2000.0,,0.8235294117647058,0.8161434977578476,0.8310502283105022,0.844,0.9044153382418076,0.9044225356351211,0.929
,ft_open_mistral_nemo_d1ef7e20_20250527_7da724c8_real_2000__contrastive_cot__t0,open_mistral_nemo,LLM,Mistral,contrastive_cot,0.0,1.0,real,2000.0,,0.8095808383233533,0.8513853904282116,0.771689497716895,0.841,0.9021872331982118,0.9022052550289281,0.93
,ft_mistral_large_latest_d1ef7e20_20250526_d245f269_real_100__default__t0,mistral_large,LLM,Mistral,default,0.0,1.0,real,100.0,,0.8432835820895522,0.9262295081967213,0.773972602739726,0.874,0.9785259342292313,0.9785353052795922,0.985
,mistral_large_2411__default__t0,mistral_large,LLM,Mistral,default,0.0,0.0,,,,0.8514851485148515,0.9297297297297298,0.7853881278538812,0.88,0.9770684278114107,0.9770693314625211,0.984
,mistral_large_2411__default__t5,mistral_large,LLM,Mistral,default,0.5,0.0,,,,0.8354114713216958,0.9203296703296703,0.7648401826484018,0.868,0.9538882751332916,0.9538897163393272,0.968
,mistral_large_2411__default__t10,mistral_large,LLM,Mistral,default,1.0,0.0,,,,0.8360450563204005,0.925207756232687,0.7625570776255708,0.869,0.9333131984294776,0.9333115574100135,0.954
,mistral_large_2411__default__t15,mistral_large,LLM,Mistral,default,1.5,0.0,,,,0.8122605363984674,0.9217391304347826,0.726027397260274,0.853,0.8625117255070978,0.862541400659642,0.906
,mistral_large_2411__few_shot__t0,mistral_large,LLM,Mistral,few_shot,0.0,0.0,,,,0.8341463414634146,0.8952879581151832,0.7808219178082192,0.864,0.9505312239847243,0.9505299588130205,0.965
,mistral_large_2411__automatic_cot__t0,mistral_large,LLM,Mistral,automatic_cot,0.0,0.0,,,,0.8397515527950311,0.9209809264305178,0.771689497716895,0.871,0.9220940728497362,0.9220931919784544,0.946
,mistral_large_2411__manual_cot__t0,mistral_large,LLM,Mistral,manual_cot,0.0,0.0,,,,0.8278388278388278,0.889763779527559,0.773972602739726,0.859,0.9363543488130557,0.9363543751514344,0.955
,mistral_large_2411__contrastive_cot__t0,mistral_large,LLM,Mistral,contrastive_cot,0.0,0.0,,,,0.8275,0.914364640883978,0.7557077625570776,0.862,0.9308867233395535,0.9308779892380029,0.952
,ft_mistral_large_latest_d1ef7e20_20250527_bb471e03_real_2000__default__t0,mistral_large,LLM,Mistral,default,0.0,1.0,real,2000.0,,0.9094972067039107,0.8905908096280087,0.9292237442922374,0.919,0.979877575167318,0.9798754992349822,0.985
,ft_mistral_large_latest_d1ef7e20_20250527_bb471e03_real_2000__default__t5,mistral_large,LLM,Mistral,default,0.5,1.0,real,2000.0,,0.9010011123470523,0.8785249457700651,0.9246575342465754,0.911,0.9919510300669272,0.9919508301781111,0.994
,ft_mistral_large_latest_d1ef7e20_20250527_bb471e03_real_2000__default__t10,mistral_large,LLM,Mistral,default,1.0,1.0,real,2000.0,,0.8943270300333704,0.8720173535791758,0.9178082191780822,0.905,0.9852356656209342,0.9852356464302469,0.989
,ft_mistral_large_latest_d1ef7e20_20250527_bb471e03_real_2000__default__t15,mistral_large,LLM,Mistral,default,1.5,1.0,real,2000.0,,0.8898776418242491,0.8676789587852495,0.91324200913242,0.901,0.9865850501115454,0.9865854871850974,0.99
,ft_mistral_large_latest_d1ef7e20_20250527_bb471e03_real_2000__few_shot__t0,mistral_large,LLM,Mistral,few_shot,0.0,1.0,real,2000.0,,0.8830022075055187,0.8547008547008547,0.91324200913242,0.894,0.9879566439181051,0.9879566919389712,0.991
,ft_mistral_large_latest_d1ef7e20_20250527_bb471e03_real_2000__automatic_cot__t0,mistral_large,LLM,Mistral,automatic_cot,0.0,1.0,real,2000.0,,0.8940397350993378,0.8653846153846154,0.9246575342465754,0.904,0.9906266570731247,0.990626903160777,0.993
,ft_mistral_large_latest_d1ef7e20_20250527_bb471e03_real_2000__manual_cot__t0,mistral_large,LLM,Mistral,manual_cot,0.0,1.0,real,2000.0,,0.8969298245614035,0.8628691983122363,0.9337899543378996,0.906,0.9839543590657871,0.9839543661756932,0.988
,ft_mistral_large_latest_d1ef7e20_20250527_bb471e03_real_2000__contrastive_cot__t0,mistral_large,LLM,Mistral,contrastive_cot,0.0,1.0,real,2000.0,,0.8933333333333333,0.8701298701298701,0.9178082191780822,0.904,0.9785383162593717,0.9785378072875349,0.984
,ft_mistral_small_latest_d1ef7e20_20250527_6d0ebcf9_real_500__default__t0,mistral_small,LLM,Mistral,default,0.0,1.0,real,500.0,,0.688953488372093,0.948,0.541095890410959,0.786,0.9679142669212134,0.9679142728331156,0.982
,mistral_small_2503__default__t0,mistral_small,LLM,Mistral,default,0.0,0.0,,,,0.7654986522911051,0.9342105263157895,0.6484018264840182,0.826,0.9874044245107798,0.9874039427108122,0.992
,mistral_small_2503__default__t5,mistral_small,LLM,Mistral,default,0.5,0.0,,,,0.7325905292479109,0.9392857142857143,0.6004566210045662,0.808,0.9867044187310365,0.9867050935814063,0.992
,mistral_small_2503__default__t10,mistral_small,LLM,Mistral,default,1.0,0.0,,,,0.6935251798561151,0.9377431906614786,0.5502283105022832,0.787,0.9860229456642013,0.9860192415940979,0.992
,mistral_small_2503__default__t15,mistral_small,LLM,Mistral,default,1.5,0.0,,,,0.6794117647058824,0.9545454545454546,0.5273972602739726,0.782,0.9873036294691226,0.9873027865587597,0.993
,mistral_small_2503__few_shot__t0,mistral_small,LLM,Mistral,few_shot,0.0,0.0,,,,0.7223796033994334,0.9514925373134329,0.5821917808219178,0.804,0.9779109914906344,0.9779150236334976,0.987
,mistral_small_2503__automatic_cot__t0,mistral_small,LLM,Mistral,automatic_cot,0.0,0.0,,,,0.7247579529737206,0.9192982456140351,0.5981735159817352,0.801,0.9754631333578702,0.9754667122709196,0.985
,mistral_small_2503__manual_cot__t0,mistral_small,LLM,Mistral,manual_cot,0.0,0.0,,,,0.7766393442622951,0.7044609665427509,0.865296803652968,0.782,0.9450157442722501,0.9450156329724119,0.959
,mistral_small_2503__contrastive_cot__t0,mistral_small,LLM,Mistral,contrastive_cot,0.0,0.0,,,,0.6858108108108109,0.5442359249329759,0.9269406392694064,0.628,0.8441067991038768,0.8440898715714767,0.911
,ministral_3b_2410__default__t0,ministral_3b,LLM,Mistral,default,0.0,0.0,,,,0.782051282051282,0.8918128654970761,0.6963470319634704,0.83,0.9896117567211933,0.9896062584141972,0.993
,ministral_3b_2410__default__t5,ministral_3b,LLM,Mistral,default,0.5,0.0,,,,0.7315789473684211,0.8633540372670807,0.634703196347032,0.796,0.9801726101386086,0.9801734405763917,0.987
,ministral_3b_2410__default__t10,ministral_3b,LLM,Mistral,default,1.0,0.0,,,,0.3192660550458716,0.8130841121495327,0.19863013698630136,0.629,0.9281163283189717,0.9280867328777962,0.979
,ministral_3b_2410__default__t15,ministral_3b,LLM,Mistral,default,1.5,0.0,,,,0.013574660633484163,0.75,0.00684931506849315,0.564,0.7771091050930604,0.7739818741482853,0.998
,ministral_3b_2410__few_shot__t0,ministral_3b,LLM,Mistral,few_shot,0.0,0.0,,,,0.22937625754527163,0.9661016949152542,0.13013698630136986,0.617,0.969162198611887,0.9690409296635644,0.995
,ministral_3b_2410__automatic_cot__t0,ministral_3b,LLM,Mistral,automatic_cot,0.0,0.0,,,,0.7111716621253406,0.8817567567567568,0.5958904109589042,0.788,0.985631564578933,0.985633130677129,0.991
,ministral_3b_2410__manual_cot__t0,ministral_3b,LLM,Mistral,manual_cot,0.0,0.0,,,,0.3783783783783784,0.8974358974358975,0.23972602739726026,0.655,0.9559137967772986,0.9558742829492192,0.986
,ministral_3b_2410__contrastive_cot__t0,ministral_3b,LLM,Mistral,contrastive_cot,0.0,0.0,,,,0.34296028880866425,0.8189655172413793,0.21689497716894976,0.636,0.9288409703504046,0.9288484516947046,0.978
,ft_mistral_small_latest_d1ef7e20_20250527_126ee038_real_2000__default__t0,mistral_small,LLM,Mistral,default,0.0,1.0,real,2000.0,,0.8868571428571429,0.8878718535469108,0.8858447488584474,0.901,0.9783075456750442,0.9783100126918794,0.984
,ft_mistral_small_latest_d1ef7e20_20250527_126ee038_real_2000__default__t5,mistral_small,LLM,Mistral,default,0.5,1.0,real,2000.0,,0.8484107579462102,0.9131578947368421,0.7922374429223744,0.876,0.9801653267242944,0.9801663393065732,0.986
,ft_mistral_small_latest_d1ef7e20_20250527_126ee038_real_2000__default__t10,mistral_small,LLM,Mistral,default,1.0,1.0,real,2000.0,,0.7686062246278755,0.9435215946843853,0.6484018264840182,0.829,0.9585448388058573,0.958531970665273,0.974
,ft_mistral_small_latest_d1ef7e20_20250527_126ee038_real_2000__default__t15,mistral_small,LLM,Mistral,default,1.5,1.0,real,2000.0,,0.5379537953795379,0.9702380952380952,0.3721461187214612,0.72,0.9295666628058763,0.9295757001044578,0.97
,ft_mistral_small_latest_d1ef7e20_20250527_126ee038_real_2000__few_shot__t0,mistral_small,LLM,Mistral,few_shot,0.0,1.0,real,2000.0,,0.8730723606168446,0.908641975308642,0.8401826484018264,0.893,0.9694947780606443,0.9694950298566202,0.978
,ft_mistral_small_latest_d1ef7e20_20250527_126ee038_real_2000__automatic_cot__t0,mistral_small,LLM,Mistral,automatic_cot,0.0,1.0,real,2000.0,,0.8810365135453475,0.9099756690997567,0.8538812785388128,0.899,0.9752328115712304,0.9752323436523294,0.982
,ft_mistral_small_latest_d1ef7e20_20250527_126ee038_real_2000__manual_cot__t0,mistral_small,LLM,Mistral,manual_cot,0.0,1.0,real,2000.0,,0.8305084745762712,0.884020618556701,0.7831050228310502,0.86,0.9352618423916713,0.935260630063942,0.954
,ft_mistral_small_latest_d1ef7e20_20250527_126ee038_real_2000__contrastive_cot__t0,mistral_small,LLM,Mistral,contrastive_cot,0.0,1.0,real,2000.0,,0.8607888631090487,0.875,0.8470319634703196,0.88,0.9209823259261074,0.9209767072591927,0.942
,ft_ministral_8b_latest_d1ef7e20_20250527_c68fddcd_equal_100__default__t0,ministral_8b,LLM,Mistral,default,0.0,1.0,equal,100.0,,0.4528301886792453,0.9103448275862069,0.3013698630136986,0.681,0.9783244629208325,0.9783035052313479,0.992
,ft_ministral_8b_latest_d1ef7e20_20250527_fc772a46_real_2000__default__t0,ministral_8b,LLM,Mistral,default,0.0,1.0,real,2000.0,,0.8718487394957983,0.8073929961089494,0.9474885844748858,0.878,0.9906589904325823,0.9906589696516765,0.993
,ft_ministral_8b_latest_d1ef7e20_20250527_fc772a46_real_2000__default__t5,ministral_8b,LLM,Mistral,default,0.5,1.0,real,2000.0,,0.8581560283687943,0.8897058823529411,0.8287671232876712,0.88,0.9944797738915387,0.9944792592608488,0.996
,ft_ministral_8b_latest_d1ef7e20_20250527_fc772a46_real_2000__default__t10,ministral_8b,LLM,Mistral,default,1.0,1.0,real,2000.0,,0.6784660766961652,0.9583333333333334,0.5251141552511416,0.782,0.9782347933756385,0.9782348540388571,0.988
,ft_ministral_8b_latest_d1ef7e20_20250527_fc772a46_real_2000__default__t15,ministral_8b,LLM,Mistral,default,1.5,1.0,real,2000.0,,0.3445692883895131,0.9583333333333334,0.2100456621004566,0.65,0.9729452566593323,0.972933039997219,0.993
,ft_ministral_8b_latest_d1ef7e20_20250527_fc772a46_real_2000__few_shot__t0,ministral_8b,LLM,Mistral,few_shot,0.0,1.0,real,2000.0,,0.8071065989847716,0.9085714285714286,0.726027397260274,0.848,0.9926707674537121,0.9926682215028363,0.995
,ft_ministral_8b_latest_d1ef7e20_20250527_fc772a46_real_2000__automatic_cot__t0,ministral_8b,LLM,Mistral,automatic_cot,0.0,1.0,real,2000.0,,0.875995449374289,0.873015873015873,0.8789954337899544,0.891,0.989180982330741,0.9891810949679404,0.992
,ft_ministral_8b_latest_d1ef7e20_20250527_fc772a46_real_2000__manual_cot__t0,ministral_8b,LLM,Mistral,manual_cot,0.0,1.0,real,2000.0,,0.7860824742268041,0.9023668639053254,0.6963470319634704,0.834,0.9850665955172908,0.9850669883177686,0.99
,ft_ministral_8b_latest_d1ef7e20_20250527_fc772a46_real_2000__contrastive_cot__t0,ministral_8b,LLM,Mistral,contrastive_cot,0.0,1.0,real,2000.0,,0.8080301129234629,0.8969359331476323,0.7351598173515982,0.847,0.9912981430237212,0.9912999523888657,0.994
,ft_open_mistral_nemo_d1ef7e20_20250527_058c2a03_equal_250__default__t0,open_mistral_nemo,LLM,Mistral,default,0.0,1.0,equal,250.0,,0.50093808630394,0.4251592356687898,0.6095890410958904,0.468,0.8402327041298197,0.8401538383579049,0.887
,ft_open_mistral_nemo_d1ef7e20_20250527_94388160_real_100__default__t0,open_mistral_nemo,LLM,Mistral,default,0.0,1.0,real,100.0,,0.506137865911237,0.43156199677938806,0.6118721461187214,0.477,0.8782419266846503,0.8782360750181734,0.914
,ft_mistral_small_latest_d1ef7e20_20250527_21f33c41_equal_100__default__t0,mistral_small,LLM,Mistral,default,0.0,1.0,equal,100.0,,0.6822157434402333,0.9435483870967742,0.5342465753424658,0.782,0.9749545454816511,0.9749602175420543,0.986
,ft_open_mistral_nemo_d1ef7e20_20250527_162f5139_equal_100__default__t0,open_mistral_nemo,LLM,Mistral,default,0.0,1.0,equal,100.0,,0.5261194029850746,0.444794952681388,0.6438356164383562,0.492,0.8483067599850406,0.8482944458492864,0.894
,mistral_medium_2505__default__t0,mistral_medium,LLM,Mistral,default,0.0,0.0,,,,0.7579529737206085,0.9614035087719298,0.6255707762557078,0.825,0.962216603995512,0.9622167104335148,0.977
,mistral_medium_2505__default__t5,mistral_medium,LLM,Mistral,default,0.5,0.0,,,,0.6805349182763745,0.9744680851063829,0.5228310502283106,0.785,0.9291220648607719,0.9291113779982084,0.962
,mistral_medium_2505__default__t10,mistral_medium,LLM,Mistral,default,1.0,0.0,,,,0.5616883116883117,0.9719101123595506,0.3949771689497717,0.73,0.8699531755381161,0.869932814941836,0.943
,mistral_medium_2505__default__t15,mistral_medium,LLM,Mistral,default,1.5,0.0,,,,0.42628774422735344,0.96,0.273972602739726,0.677,0.833895893467721,0.8339725577300682,0.947
,mistral_medium_2505__few_shot__t0,mistral_medium,LLM,Mistral,few_shot,0.0,0.0,,,,0.6484848484848484,0.963963963963964,0.4885844748858447,0.768,0.9425313411716327,0.9425464786591317,0.97
,mistral_medium_2505__automatic_cot__t0,mistral_medium,LLM,Mistral,automatic_cot,0.0,0.0,,,,0.8165374677002584,0.9404761904761905,0.7214611872146118,0.858,0.9403824762237865,0.9403848621149086,0.96
,mistral_medium_2505__manual_cot__t0,mistral_medium,LLM,Mistral,manual_cot,0.0,0.0,,,,0.8248587570621468,0.8165548098434005,0.8333333333333334,0.845,0.8556072950253341,0.855611566425723,0.893
,mistral_medium_2505__contrastive_cot__t0,mistral_medium,LLM,Mistral,contrastive_cot,0.0,0.0,,,,0.8304891922639362,0.8276643990929705,0.8333333333333334,0.851,0.7935622917913802,0.7935755437280229,0.847
,ft_ministral_8b_latest_d1ef7e20_20250527_cc855b85_equal_1000__default__t0,ministral_8b,LLM,Mistral,default,0.0,1.0,equal,1000.0,,0.6156202143950995,0.9348837209302325,0.4589041095890411,0.749,0.9665000647008551,0.9665044999120102,0.983
,open_mistral_nemo_2407__default__t0,open_mistral_nemo,LLM,Mistral,default,0.0,0.0,,,,0.6085603112840466,0.46162927981109797,0.8926940639269406,0.497,0.8228699240077242,0.8228634781403507,0.932
,open_mistral_nemo_2407__default__t5,open_mistral_nemo,LLM,Mistral,default,0.5,0.0,,,,0.4434389140271493,0.43946188340807174,0.4474885844748858,0.508,0.8458781878880085,0.8459663806281164,0.886
,open_mistral_nemo_2407__default__t10,open_mistral_nemo,LLM,Mistral,default,1.0,0.0,,,,0.28413284132841327,0.7403846153846154,0.17579908675799086,0.612,0.7951656825136355,0.7950599070635542,0.94
,open_mistral_nemo_2407__default__t15,open_mistral_nemo,LLM,Mistral,default,1.5,0.0,,,,0.1308016877637131,0.8611111111111112,0.07077625570776255,0.588,0.8449366986377033,0.844929017026847,0.984
,open_mistral_nemo_2407__few_shot__t0,open_mistral_nemo,LLM,Mistral,few_shot,0.0,0.0,,,,0.6882845188284519,0.6351351351351351,0.7511415525114156,0.702,0.7889121896975789,0.7889147059040692,0.842
,open_mistral_nemo_2407__automatic_cot__t0,open_mistral_nemo,LLM,Mistral,automatic_cot,0.0,0.0,,,,0.5532381997804611,0.53276955602537,0.5753424657534246,0.593,0.7691161999462607,0.7691542403657371,0.827
,open_mistral_nemo_2407__manual_cot__t0,open_mistral_nemo,LLM,Mistral,manual_cot,0.0,0.0,,,,0.7348484848484849,0.627831715210356,0.8858447488584474,0.72,0.7229571998737456,0.7231377104567575,0.799
,open_mistral_nemo_2407__contrastive_cot__t0,open_mistral_nemo,LLM,Mistral,contrastive_cot,0.0,0.0,,,,0.7361246348588121,0.6417657045840407,0.863013698630137,0.729,0.6745297047759962,0.6745218607640352,0.768
,ministral_8b_2410__default__t0,ministral_8b,LLM,Mistral,default,0.0,0.0,,,,0.6903137789904502,0.8576271186440678,0.5776255707762558,0.773,0.9824271792960222,0.982440419531163,0.989
,ministral_8b_2410__default__t5,ministral_8b,LLM,Mistral,default,0.5,0.0,,,,0.2073170731707317,0.9444444444444444,0.11643835616438356,0.61,0.9402283277878505,0.9402847158491192,0.991
,ministral_8b_2410__default__t10,ministral_8b,LLM,Mistral,default,1.0,0.0,,,,0.022573363431151242,1.0,0.01141552511415525,0.567,0.9282365323892534,0.9255952380952381,0.999
,ministral_8b_2410__default__t15,ministral_8b,LLM,Mistral,default,1.5,0.0,,,,0.0,0.0,0.0,0.562,,,1.0
,ministral_8b_2410__few_shot__t0,ministral_8b,LLM,Mistral,few_shot,0.0,0.0,,,,0.4726027397260274,0.9452054794520548,0.3150684931506849,0.692,0.9710293534102842,0.9710534286690193,0.989
,ministral_8b_2410__automatic_cot__t0,ministral_8b,LLM,Mistral,automatic_cot,0.0,0.0,,,,0.6229007633587786,0.9400921658986175,0.4657534246575342,0.753,0.9684352567660341,0.9684497301925244,0.984
,ministral_8b_2410__manual_cot__t0,ministral_8b,LLM,Mistral,manual_cot,0.0,0.0,,,,0.5871559633027523,0.8888888888888888,0.4383561643835616,0.73,0.9764058044342668,0.9764025096120847,0.988
,ministral_8b_2410__contrastive_cot__t0,ministral_8b,LLM,Mistral,contrastive_cot,0.0,0.0,,,,0.5517241379310345,0.88,0.4018264840182648,0.714,0.9331660628406091,0.9332079449788567,0.968
,3_5_sonnet__contrastive_cot__t0,3_5_sonnet,LLM,Anthropic,contrastive_cot,0.0,0.0,,,,0.8977395048439182,0.8492871690427699,0.952054794520548,0.905,0.9866620191213293,0.9866620090189087,0.99
,3_opus__default__t0,3_opus,LLM,Anthropic,default,0.0,0.0,,,,0.8398486759142497,0.9380281690140845,0.7602739726027398,0.873,0.9927211849910833,0.9927211959551574,0.995
,3_opus__default__t5,3_opus,LLM,Anthropic,default,0.5,0.0,,,,0.8390367553865653,0.9430199430199431,0.7557077625570776,0.873,0.8393614871691248,0.8377604513500284,0.894
,3_opus__manual_cot__t0,3_opus,LLM,Anthropic,manual_cot,0.0,0.0,,,,0.0,0.0,0.0,0.562,0.04257547198037243,0.08875322845738438,0.648
,3_opus__contrastive_cot__t0,3_opus,LLM,Anthropic,contrastive_cot,0.0,0.0,,,,0.8482587064676617,0.9316939890710383,0.7785388127853882,0.878,0.9985629368971223,0.9985626608023228,0.999
,3_opus__default__t10,3_opus,LLM,Anthropic,default,1.0,0.0,,,,0.0,0.0,0.0,0.562,,,1.0
,3_opus__few_shot__t0,3_opus,LLM,Anthropic,few_shot,0.0,0.0,,,,0.0,0.0,0.0,0.562,,,1.0
,3_opus__automatic_cot__t0,3_opus,LLM,Anthropic,automatic_cot,0.0,0.0,,,,0.0,0.0,0.0,0.562,,,1.0
,3_7_sonnet__default__t0,3_7_sonnet,LLM,Anthropic,default,0.0,0.0,,,,0.8557089084065245,0.9498607242339833,0.7785388127853882,0.885,0.9985508814505099,0.998550585998081,0.999
,3_7_sonnet__default__t5,3_7_sonnet,LLM,Anthropic,default,0.5,0.0,,,,0.8567839195979899,0.952513966480447,0.7785388127853882,0.886,0.9753345672498188,0.9753367259092762,0.983
,3_7_sonnet__default__t10,3_7_sonnet,LLM,Anthropic,default,1.0,0.0,,,,0.8531994981179423,0.947075208913649,0.776255707762557,0.883,0.9465560939534238,0.9465622643574907,0.963
,3_7_sonnet__few_shot__t0,3_7_sonnet,LLM,Anthropic,few_shot,0.0,0.0,,,,0.8788249694002448,0.9472295514511874,0.819634703196347,0.901,0.9971664752463276,0.9971667192492067,0.998
,3_7_sonnet__automatic_cot__t0,3_7_sonnet,LLM,Anthropic,automatic_cot,0.0,0.0,,,,0.851010101010101,0.9519774011299436,0.769406392694064,0.882,0.9956290118992867,0.9956290136264615,0.997
,3_7_sonnet__manual_cot__t0,3_7_sonnet,LLM,Anthropic,manual_cot,0.0,0.0,,,,0.8798076923076923,0.9289340101522843,0.8356164383561644,0.9,0.9916309237367925,0.9916315471959032,0.994
,3_7_sonnet__contrastive_cot__t0,3_7_sonnet,LLM,Anthropic,contrastive_cot,0.0,0.0,,,,0.8841099163679809,0.9273182957393483,0.8447488584474886,0.903,0.9986091632958193,0.9986093612239847,0.999
,opus_4__default__t0,opus_4,LLM,OpenAI,default,0.0,0.0,,,,0.8802902055622733,0.9357326478149101,0.8310502283105022,0.901,0.9234684838964934,0.9234513580995255,0.946
,opus_4__default__t5,opus_4,LLM,OpenAI,default,0.5,0.0,,,,0.8669108669108669,0.931758530183727,0.8105022831050228,0.891,0.6144553937277517,0.6115878037470356,0.751
,opus_4__default__t10,opus_4,LLM,OpenAI,default,1.0,0.0,,,,0.4691780821917808,0.9383561643835616,0.3127853881278539,0.69,0.28539730604573466,0.28440301588318506,0.708
,opus_4__few_shot__t0,opus_4,LLM,OpenAI,few_shot,0.0,0.0,,,,0.7142857142857143,0.9239130434782609,0.5821917808219178,0.796,0.38762150785885713,0.387292576894227,0.681
,opus_4__automatic_cot__t0,opus_4,LLM,OpenAI,automatic_cot,0.0,0.0,,,,0.3626373626373626,0.9166666666666666,0.22602739726027396,0.652,0.16685586403736383,0.16511428786950055,0.726
,opus_4__manual_cot__t0,opus_4,LLM,OpenAI,manual_cot,0.0,0.0,,,,0.28735632183908044,0.8928571428571429,0.17123287671232876,0.628,0.10936525082018937,0.10917766128050466,0.823
,opus_4__contrastive_cot__t0,opus_4,LLM,OpenAI,contrastive_cot,0.0,0.0,,,,0.5329052969502408,0.8972972972972973,0.3789954337899543,0.709,0.21944539541252925,0.2181154600646383,0.696
,3_haiku__default__t0,3_haiku,LLM,Anthropic,default,0.0,0.0,,,,0.6792452830188679,0.9322709163346613,0.5342465753424658,0.779,1.0,1.0,1.0
,3_haiku__default__t5,3_haiku,LLM,Anthropic,default,0.5,0.0,,,,0.6754002911208151,0.9317269076305221,0.5296803652968036,0.777,0.9803568505483711,0.9803584651501759,0.989
,3_haiku__default__t10,3_haiku,LLM,Anthropic,default,1.0,0.0,,,,0.6773722627737226,0.9392712550607287,0.5296803652968036,0.779,0.9359999999999999,0.9359792904047506,0.964
,3_haiku__few_shot__t0,3_haiku,LLM,Anthropic,few_shot,0.0,0.0,,,,0.6229007633587786,0.9400921658986175,0.4657534246575342,0.753,1.0,1.0,1.0
,3_haiku__automatic_cot__t0,3_haiku,LLM,Anthropic,automatic_cot,0.0,0.0,,,,0.7287671232876712,0.910958904109589,0.6073059360730594,0.802,1.0,1.0,1.0
,3_haiku__manual_cot__t0,3_haiku,LLM,Anthropic,manual_cot,0.0,0.0,,,,0.7037037037037037,0.9356060606060606,0.5639269406392694,0.792,1.0,1.0,1.0
,3_haiku__contrastive_cot__t0,3_haiku,LLM,Anthropic,contrastive_cot,0.0,0.0,,,,0.7379400260756193,0.8601823708206687,0.6461187214611872,0.799,1.0,1.0,1.0
,3_5_sonnet__default__t0,3_5_sonnet,LLM,Anthropic,default,0.0,0.0,,,,0.8571428571428571,0.9400544959128065,0.7876712328767124,0.885,0.997132467115372,0.9971335658011468,0.998
,3_5_sonnet__default__t5,3_5_sonnet,LLM,Anthropic,default,0.5,0.0,,,,0.8603213844252163,0.9380053908355795,0.7945205479452054,0.887,0.9856785776345213,0.9856816500200002,0.99
